# Simulation 1 (Up to date)
# 983 data points written for 2 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#
# Time (s),Altitude (ft)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0
0.01,0
0.02,0
0.03,1.067e-4
0.04,0.001
0.05,0.005
0.06,0.012
0.07,0.025
0.08,0.044
# Event LIFTOFF occurred at t=0.09 seconds
0.09,0.072
0.1,0.109
0.11,0.156
0.12,0.215
0.13,0.285
0.14,0.365
0.15,0.457
0.16,0.559
0.17,0.672
0.18,0.797
0.19,0.932
0.2,1.078
0.21,1.235
0.22,1.404
0.23,1.583
0.24,1.773
0.25,1.974
0.26,2.186
0.27,2.409
0.28,2.643
0.29,2.888
0.3,3.145
0.31,3.412
0.32,3.69
0.33,3.979
0.34,4.279
0.35,4.59
0.36,4.912
0.37,5.246
0.38,5.59
0.39,5.945
0.4,6.312
0.41,6.689
0.42,7.077
0.43,7.477
0.44,7.887
0.45,8.309
0.46,8.741
0.47,9.185
0.48,9.64
0.49,10.106
0.5,10.583
0.51,11.071
0.52,11.57
0.53,12.08
0.54,12.601
0.55,13.134
0.56,13.677
0.57,14.232
0.58,14.797
0.59,15.374
0.6,15.962
0.61,16.561
0.62,17.171
0.63,17.792
0.64,18.424
0.65,19.068
0.66,19.723
0.67,20.388
0.68,21.065
0.69,21.753
0.7,22.452
0.71,23.163
0.72,23.884
0.73,24.617
0.74,25.361
0.75,26.116
0.76,26.882
0.77,27.659
0.78,28.447
0.79,29.247
0.8,30.058
0.81,30.88
0.82,31.713
0.83,32.558
0.84,33.413
0.85,34.28
0.86,35.158
0.87,36.047
0.88,36.948
0.89,37.859
0.9,38.782
0.91,39.716
0.92,40.662
0.93,41.618
0.94,42.586
0.95,43.565
0.96,44.555
0.97,45.556
0.98,46.569
0.99,47.593
1,48.628
1.01,49.675
1.02,50.732
1.03,51.801
1.04,52.882
1.05,53.973
1.06,55.076
1.07,56.19
1.08,57.315
1.09,58.452
1.1,59.6
# Event LAUNCHROD occurred at t=1.11 seconds
1.11,60.759
1.125,62.519
1.148,65.206
1.181,69.345
1.231,75.713
1.281,82.364
1.331,89.299
1.381,96.519
1.431,104.022
1.481,111.81
1.531,119.884
1.581,128.243
1.631,136.888
1.681,145.819
1.731,155.037
1.781,164.542
1.831,174.335
1.881,184.415
1.931,194.784
1.981,205.441
2.031,216.387
2.081,227.622
2.131,239.146
2.181,250.96
2.231,263.065
2.281,275.46
2.331,288.145
2.381,301.122
2.431,314.391
2.481,327.951
2.531,341.803
2.581,355.947
2.631,370.384
2.681,385.114
2.731,400.137
2.781,415.454
2.831,431.064
2.881,446.968
2.931,463.166
2.981,479.659
3.031,496.447
3.081,513.53
3.131,530.908
3.181,548.582
3.231,566.551
3.281,584.816
3.331,603.378
3.381,622.236
3.431,641.391
3.481,660.842
3.531,680.591
3.581,700.636
3.631,720.98
3.681,741.621
3.731,762.56
3.781,783.796
3.831,805.332
3.881,827.165
3.931,849.297
3.981,871.727
4.031,894.457
4.081,917.485
4.131,940.812
4.181,964.439
4.231,988.365
4.281,1012.59
4.331,1037.115
4.381,1061.939
4.431,1087.064
4.481,1112.487
4.531,1138.211
4.581,1164.235
4.631,1190.558
4.681,1217.182
4.731,1244.106
4.781,1271.329
4.831,1298.854
4.881,1326.678
4.931,1354.803
4.981,1383.227
5.031,1411.953
5.081,1440.979
5.131,1470.305
5.181,1499.932
5.231,1529.859
5.281,1560.087
5.331,1590.615
5.381,1621.444
5.431,1652.573
5.481,1684.003
5.531,1715.733
5.581,1747.764
5.631,1780.095
5.681,1812.727
5.731,1845.659
5.781,1878.891
5.831,1912.423
5.881,1946.255
5.931,1980.387
5.981,2014.82
6.031,2049.552
6.081,2084.583
6.131,2119.914
6.181,2155.545
6.231,2191.475
6.281,2227.704
6.331,2264.232
6.381,2301.059
6.431,2338.185
6.481,2375.609
6.531,2413.332
6.581,2451.353
6.631,2489.672
6.681,2528.289
6.731,2567.203
6.781,2606.415
6.831,2645.923
6.881,2685.729
6.931,2725.831
6.981,2766.23
7.031,2806.924
7.081,2847.915
7.131,2889.202
7.181,2930.784
7.231,2972.662
7.281,3014.835
7.331,3057.302
7.381,3100.064
7.431,3143.121
7.481,3186.472
7.531,3230.116
7.581,3274.053
7.631,3318.284
7.681,3362.807
7.731,3407.623
7.781,3452.731
7.831,3498.131
7.881,3543.822
7.931,3589.804
7.981,3636.077
8.031,3682.639
8.081,3729.492
8.131,3776.634
8.181,3824.065
8.231,3871.784
8.281,3919.792
8.331,3968.087
8.381,4016.67
8.431,4065.54
8.481,4114.697
8.531,4164.14
8.581,4213.869
8.6,4232.591
8.628,4260.745
8.67,4303.092
8.72,4353.363
# Event BURNOUT occurred at t=8.77 seconds
8.77,4403.279
8.82,4453.358
8.87,4503.262
8.92,4552.993
8.97,4602.551
9.02,4651.938
9.07,4701.155
9.12,4750.201
9.17,4799.078
9.22,4847.787
9.27,4896.328
9.32,4944.702
9.37,4992.911
9.42,5040.954
9.47,5088.833
9.52,5136.549
9.57,5184.102
9.62,5231.492
9.67,5278.722
9.72,5325.791
9.77,5372.7
9.82,5419.45
9.87,5466.041
9.92,5512.475
9.97,5558.752
10.02,5604.873
10.07,5650.838
10.12,5696.648
10.17,5742.304
10.22,5787.807
10.27,5833.156
10.32,5878.353
10.37,5923.398
10.42,5968.293
10.47,6013.037
10.52,6057.631
10.57,6102.076
10.62,6146.372
10.67,6190.52
10.72,6234.522
10.77,6278.376
10.82,6322.084
10.87,6365.647
10.92,6409.064
10.97,6452.337
11.02,6495.466
11.07,6538.452
11.12,6581.295
11.17,6623.996
11.22,6666.555
11.27,6708.973
11.32,6751.25
11.37,6793.387
11.42,6835.384
11.47,6877.243
11.52,6918.962
11.57,6960.544
11.62,7001.987
11.67,7043.294
11.72,7084.464
11.77,7125.498
11.82,7166.396
11.87,7207.159
11.92,7247.787
11.97,7288.281
12.02,7328.641
12.07,7368.867
12.12,7408.961
12.17,7448.922
12.22,7488.751
12.27,7528.449
12.32,7568.016
12.37,7607.451
12.42,7646.757
12.47,7685.933
12.52,7724.979
12.57,7763.896
12.62,7802.685
12.67,7841.345
12.72,7879.878
# Event EJECTION_CHARGE occurred at t=12.77 seconds
12.77,7918.283
12.82,7956.561
12.87,7994.713
12.92,8032.738
12.97,8070.638
13.02,8108.412
13.07,8146.061
13.12,8183.585
13.17,8220.985
13.22,8258.261
13.27,8295.413
13.32,8332.442
13.37,8369.348
13.42,8406.131
13.47,8442.793
13.52,8479.332
13.57,8515.75
13.62,8552.047
13.67,8588.223
13.72,8624.279
13.77,8660.214
13.82,8696.03
13.87,8731.726
13.92,8767.303
13.97,8802.761
14.02,8838.101
14.07,8873.323
14.12,8908.426
14.17,8943.413
14.22,8978.281
14.27,9013.033
14.32,9047.669
14.37,9082.188
14.42,9116.591
14.47,9150.878
14.52,9185.05
14.57,9219.107
14.62,9253.049
14.67,9286.876
14.72,9320.589
14.77,9354.188
14.82,9387.673
14.87,9421.045
14.92,9454.303
14.97,9487.449
15.02,9520.482
15.07,9553.403
15.12,9586.212
15.17,9618.909
15.22,9651.494
15.27,9683.968
15.32,9716.331
15.37,9748.583
15.42,9780.725
15.47,9812.757
15.52,9844.678
15.57,9876.49
15.62,9908.192
15.67,9939.785
15.72,9971.269
15.77,1e4
